# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-09-11 13:26:00 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03145483 Raccoon Creek near Granville OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 03145483
#            TS   parameter     Description
#        110246       00065     Gage height, feet
#        110247       00060     Discharge, cubic feet per second
#        110248       00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	110246_00065	110246_00065_cd	110247_00060	110247_00060_cd	110248_00045	110248_00045_cd
USGS	03145483	2018-01-08 21:45	EST			22.3	A		
USGS	03145483	2018-01-08 22:00	EST			22.3	A		
USGS	03145483	2018-01-08 22:15	EST			22.3	A		
USGS	03145483	2018-01-08 22:30	EST			22.3	A		
USGS	03145483	2018-01-08 22:45	EST			22.3	A		
USGS	03145483	2018-01-08 23:00	EST			22.3	A		
USGS	03145483	2018-01-08 23:15	EST			22.3	A		
USGS	03145483	2018-01-08 23:30	EST			22.3	A		
USGS	03145483	2018-01-08 23:45	EST			22.3	A		
USGS	03145483	2018-01-09 00:00	EST			22.3	A		
USGS	03145483	2018-01-09 00:15	EST			22.3	A		
USGS	03145483	2018-01-09 00:30	EST			22.3	A		
USGS	03145483	2018-01-09 00:45	EST			22.3	A		
USGS	03145483	2018-01-09 01:00	EST			22.2	A		
USGS	03145483	2018-01-09 01:15	EST			22.2	A		
USGS	03145483	2018-01-09 01:30	EST			22.2	A		
USGS	03145483	2018-01-09 01:45	EST			22.2	A		
USGS	03145483	2018-01-09 02:00	EST			22.2	A		
USGS	03145483	2018-01-09 02:15	EST			22.2	A		
USGS	03145483	2018-01-09 02:30	EST			22.2	A		
USGS	03145483	2018-01-09 02:45	EST			22.2	A		
USGS	03145483	2018-01-09 03:00	EST			22.2	A		
USGS	03145483	2018-01-09 03:15	EST			22.2	A		
USGS	03145483	2018-01-09 03:30	EST			22.2	A		
USGS	03145483	2018-01-09 03:45	EST			22.2	A		
USGS	03145483	2018-01-09 04:00	EST			22.2	A		
USGS	03145483	2018-01-09 04:15	EST			22.2	A		
USGS	03145483	2018-01-09 04:30	EST			22.2	A		
USGS	03145483	2018-01-09 04:45	EST			22.9	A		
USGS	03145483	2018-01-09 05:00	EST			22.9	A		
USGS	03145483	2018-01-09 05:15	EST			22.9	A		
USGS	03145483	2018-01-09 05:30	EST			22.9	A		
USGS	03145483	2018-01-09 05:45	EST			22.9	A		
USGS	03145483	2018-01-09 06:00	EST			22.9	A		
USGS	03145483	2018-01-09 06:15	EST			22.9	A		
USGS	03145483	2018-01-09 06:30	EST			22.9	A		
USGS	03145483	2018-01-09 06:45	EST			22.9	A		
USGS	03145483	2018-01-09 07:00	EST			22.9	A		
USGS	03145483	2018-01-09 07:15	EST			22.9	A		
USGS	03145483	2018-01-09 07:30	EST			22.9	A		
USGS	03145483	2018-01-09 07:45	EST			22.9	A		
USGS	03145483	2018-01-09 08:00	EST			22.9	A		
USGS	03145483	2018-01-09 08:15	EST			22.9	A		
USGS	03145483	2018-01-09 08:30	EST			22.9	A		
USGS	03145483	2018-01-09 08:45	EST			22.9	A		
USGS	03145483	2018-01-09 09:00	EST			22.9	A		
USGS	03145483	2018-01-09 09:15	EST			22.9	A		
USGS	03145483	2018-01-09 09:30	EST			22.9	A		
USGS	03145483	2018-01-09 09:45	EST			22.9	A		
USGS	03145483	2018-01-09 10:00	EST			22.9	A		
USGS	03145483	2018-01-09 10:15	EST			22.9	A		
USGS	03145483	2018-01-09 10:30	EST			22.9	A		
USGS	03145483	2018-01-09 10:45	EST			22.9	A		
USGS	03145483	2018-01-09 11:00	EST			22.9	A		
USGS	03145483	2018-01-09 11:15	EST			22.9	A		
USGS	03145483	2018-01-09 11:30	EST			22.9	A		
USGS	03145483	2018-01-09 11:45	EST			22.9	A		
USGS	03145483	2018-01-09 12:00	EST			22.9	A		
USGS	03145483	2018-01-09 12:15	EST			22.9	A		
USGS	03145483	2018-01-09 12:30	EST			22.9	A		
USGS	03145483	2018-01-09 12:45	EST			22.9	A		
USGS	03145483	2018-01-09 13:00	EST			22.9	A		
USGS	03145483	2018-01-09 13:15	EST			22.9	A		
USGS	03145483	2018-01-09 13:30	EST			22.9	A		
USGS	03145483	2018-01-09 13:45	EST			23.6	A		
USGS	03145483	2018-01-09 14:00	EST			23.6	A		
USGS	03145483	2018-01-09 14:15	EST			23.6	A		
USGS	03145483	2018-01-09 14:30	EST			23.6	A		
USGS	03145483	2018-01-09 14:45	EST			23.6	A		
USGS	03145483	2018-01-09 15:00	EST			23.6	A		
USGS	03145483	2018-01-09 15:15	EST			23.6	A		
USGS	03145483	2018-01-09 15:30	EST			23.6	A		
USGS	03145483	2018-01-09 15:45	EST			23.6	A		
USGS	03145483	2018-01-09 16:00	EST			23.6	A		
USGS	03145483	2018-01-09 16:15	EST			23.6	A		
USGS	03145483	2018-01-09 16:30	EST			23.6	A		
USGS	03145483	2018-01-09 16:45	EST			23.6	A		
USGS	03145483	2018-01-09 17:00	EST			23.6	A		
USGS	03145483	2018-01-09 17:15	EST			23.6	A		
USGS	03145483	2018-01-09 17:30	EST			24.3	A		
USGS	03145483	2018-01-09 17:45	EST			24.3	A		
USGS	03145483	2018-01-09 18:00	EST			24.3	A		
USGS	03145483	2018-01-09 18:15	EST			24.3	A		
USGS	03145483	2018-01-09 18:30	EST			24.3	A		
USGS	03145483	2018-01-09 18:45	EST			24.3	A		
USGS	03145483	2018-01-09 19:00	EST			24.3	A		
USGS	03145483	2018-01-09 19:15	EST			23.6	A		
USGS	03145483	2018-01-09 19:30	EST			23.6	A		
USGS	03145483	2018-01-09 19:45	EST			23.6	A		
USGS	03145483	2018-01-09 20:00	EST			24.3	A		
USGS	03145483	2018-01-09 20:15	EST			23.6	A		
USGS	03145483	2018-01-09 20:30	EST			23.6	A		
USGS	03145483	2018-01-09 20:45	EST			23.6	A		
USGS	03145483	2018-01-09 21:00	EST			23.6	A		
USGS	03145483	2018-01-09 21:15	EST			23.6	A		
USGS	03145483	2018-01-09 21:30	EST			23.6	A		
USGS	03145483	2018-01-09 21:45	EST			23.6	A		
USGS	03145483	2018-01-09 22:00	EST			23.6	A		
USGS	03145483	2018-01-09 22:15	EST			23.6	A		
USGS	03145483	2018-01-09 22:30	EST			22.9	A		
USGS	03145483	2018-01-09 22:45	EST			22.9	A		
USGS	03145483	2018-01-09 23:00	EST			22.9	A		
USGS	03145483	2018-01-09 23:15	EST			22.9	A		
USGS	03145483	2018-01-09 23:30	EST			23.6	A		
USGS	03145483	2018-01-09 23:45	EST			23.6	A		
USGS	03145483	2018-01-10 00:00	EST			22.9	A		
USGS	03145483	2018-01-10 00:15	EST			22.9	A		
USGS	03145483	2018-01-10 00:30	EST			22.9	A		
USGS	03145483	2018-01-10 00:45	EST			23.6	A		
USGS	03145483	2018-01-10 01:00	EST			22.9	A		
USGS	03145483	2018-01-10 01:15	EST			22.9	A		
USGS	03145483	2018-01-10 01:30	EST			22.9	A		
USGS	03145483	2018-01-10 01:45	EST			23.6	A		
USGS	03145483	2018-01-10 02:00	EST			22.9	A		
USGS	03145483	2018-01-10 02:15	EST			22.9	A		
USGS	03145483	2018-01-10 02:30	EST			22.9	A		
USGS	03145483	2018-01-10 02:45	EST			23.6	A		
USGS	03145483	2018-01-10 03:00	EST			23.6	A		
USGS	03145483	2018-01-10 03:15	EST			22.9	A		
USGS	03145483	2018-01-10 03:30	EST			23.6	A		
USGS	03145483	2018-01-10 03:45	EST			22.9	A		
USGS	03145483	2018-01-10 04:00	EST			22.9	A		
USGS	03145483	2018-01-10 04:15	EST			22.9	A		
USGS	03145483	2018-01-10 04:30	EST			22.9	A		
USGS	03145483	2018-01-10 04:45	EST			22.9	A		
USGS	03145483	2018-01-10 05:00	EST			22.9	A		
USGS	03145483	2018-01-10 05:15	EST			22.9	A		
USGS	03145483	2018-01-10 05:30	EST			22.9	A		
USGS	03145483	2018-01-10 05:45	EST			22.9	A		
USGS	03145483	2018-01-10 06:00	EST			22.9	A		
USGS	03145483	2018-01-10 06:15	EST			22.9	A		
USGS	03145483	2018-01-10 06:30	EST			22.9	A		
USGS	03145483	2018-01-10 06:45	EST			22.9	A		
USGS	03145483	2018-01-10 07:00	EST			22.9	A		
USGS	03145483	2018-01-10 07:15	EST			22.9	A		
USGS	03145483	2018-01-10 07:30	EST			22.9	A		
USGS	03145483	2018-01-10 07:45	EST			22.9	A		
USGS	03145483	2018-01-10 08:00	EST			22.9	A		
USGS	03145483	2018-01-10 08:15	EST			22.9	A		
USGS	03145483	2018-01-10 08:30	EST			22.9	A		
USGS	03145483	2018-01-10 08:45	EST			22.9	A		
USGS	03145483	2018-01-10 09:00	EST			22.9	A		
USGS	03145483	2018-01-10 09:15	EST			22.9	A		
USGS	03145483	2018-01-10 09:30	EST			22.9	A		
USGS	03145483	2018-01-10 09:45	EST			22.9	A		
USGS	03145483	2018-01-10 10:00	EST			22.9	A		
USGS	03145483	2018-01-10 10:15	EST			22.9	A		
USGS	03145483	2018-01-10 10:30	EST			22.9	A		
USGS	03145483	2018-01-10 10:45	EST			22.9	A		
USGS	03145483	2018-01-10 11:00	EST			22.9	A		
USGS	03145483	2018-01-10 11:15	EST			22.9	A		
USGS	03145483	2018-01-10 11:30	EST			22.9	A		
USGS	03145483	2018-01-10 11:45	EST			22.9	A		
USGS	03145483	2018-01-10 12:00	EST			22.9	A		
USGS	03145483	2018-01-10 12:15	EST			22.9	A		
USGS	03145483	2018-01-10 12:30	EST			22.9	A		
USGS	03145483	2018-01-10 12:45	EST			22.9	A		
USGS	03145483	2018-01-10 13:00	EST			22.9	A		
USGS	03145483	2018-01-10 13:15	EST			22.9	A		
USGS	03145483	2018-01-10 13:30	EST			22.9	A		
USGS	03145483	2018-01-10 13:45	EST			22.9	A		
USGS	03145483	2018-01-10 14:00	EST			22.9	A		
USGS	03145483	2018-01-10 14:15	EST			22.9	A		
USGS	03145483	2018-01-10 14:30	EST			22.9	A		
USGS	03145483	2018-01-10 14:45	EST			22.9	A		
USGS	03145483	2018-01-10 15:00	EST			22.9	A		
USGS	03145483	2018-01-10 15:15	EST			23.6	A		
USGS	03145483	2018-01-10 15:30	EST			23.6	A		
USGS	03145483	2018-01-10 15:45	EST			23.6	A		
USGS	03145483	2018-01-10 16:00	EST			23.6	A		
USGS	03145483	2018-01-10 16:15	EST			24.3	A		
USGS	03145483	2018-01-10 16:30	EST			24.3	A		
USGS	03145483	2018-01-10 16:45	EST			24.3	A		
USGS	03145483	2018-01-10 17:00	EST			25.0	A		
USGS	03145483	2018-01-10 17:15	EST			25.0	A		
USGS	03145483	2018-01-10 17:30	EST			25.0	A		
USGS	03145483	2018-01-10 17:45	EST			25.8	A		
USGS	03145483	2018-01-10 18:00	EST			25.8	A		
USGS	03145483	2018-01-10 18:15	EST			25.8	A		
USGS	03145483	2018-01-10 18:30	EST			25.8	A		
USGS	03145483	2018-01-10 18:45	EST			25.8	A		
USGS	03145483	2018-01-10 19:00	EST			26.5	A		
USGS	03145483	2018-01-10 19:15	EST			26.5	A		
USGS	03145483	2018-01-10 19:30	EST			26.5	A		
USGS	03145483	2018-01-10 19:45	EST			26.5	A		
USGS	03145483	2018-01-10 20:00	EST			27.3	A		
USGS	03145483	2018-01-10 20:15	EST			27.3	A		
USGS	03145483	2018-01-10 20:30	EST			27.3	A		
USGS	03145483	2018-01-10 20:45	EST			27.3	A		
USGS	03145483	2018-01-10 21:00	EST			28.2	A		
USGS	03145483	2018-01-10 21:15	EST			28.2	A		
USGS	03145483	2018-01-10 21:30	EST			28.2	A		
USGS	03145483	2018-01-10 21:45	EST			29.4	A		
USGS	03145483	2018-01-10 22:00	EST			30.6	A		
USGS	03145483	2018-01-10 22:15	EST			30.6	A		
USGS	03145483	2018-01-10 22:30	EST			31.8	A		
USGS	03145483	2018-01-10 22:45	EST			33.0	A		
USGS	03145483	2018-01-10 23:00	EST			33.0	A		
USGS	03145483	2018-01-10 23:15	EST			34.3	A		
USGS	03145483	2018-01-10 23:30	EST			34.3	A		
USGS	03145483	2018-01-10 23:45	EST			35.6	A		
USGS	03145483	2018-01-11 00:00	EST			35.6	A		
USGS	03145483	2018-01-11 00:15	EST			36.7	A		
USGS	03145483	2018-01-11 00:30	EST			36.7	A		
USGS	03145483	2018-01-11 00:45	EST			37.6	A		
USGS	03145483	2018-01-11 01:00	EST			37.6	A		
USGS	03145483	2018-01-11 01:15	EST			38.4	A		
USGS	03145483	2018-01-11 01:30	EST			39.3	A		
USGS	03145483	2018-01-11 01:45	EST			40.1	A		
USGS	03145483	2018-01-11 02:00	EST			40.1	A		
USGS	03145483	2018-01-11 02:15	EST			41.0	A		
USGS	03145483	2018-01-11 02:30	EST			41.9	A		
USGS	03145483	2018-01-11 02:45	EST			42.8	A		
USGS	03145483	2018-01-11 03:00	EST			43.7	A		
USGS	03145483	2018-01-11 03:15	EST			45.5	A		
USGS	03145483	2018-01-11 03:30	EST			46.4	A		
USGS	03145483	2018-01-11 03:45	EST			48.8	A		
USGS	03145483	2018-01-11 04:00	EST			50.1	A		
USGS	03145483	2018-01-11 04:15	EST			54.0	A		
USGS	03145483	2018-01-11 04:30	EST			56.7	A		
USGS	03145483	2018-01-11 04:45	EST			61.0	A		
USGS	03145483	2018-01-11 05:00	EST			64.2	A		
USGS	03145483	2018-01-11 05:15	EST			67.6	A		
USGS	03145483	2018-01-11 05:30	EST			71.1	A		
USGS	03145483	2018-01-11 05:45	EST			76.6	A		
USGS	03145483	2018-01-11 06:00	EST			80.4	A		
USGS	03145483	2018-01-11 06:15	EST			84.3	A		
USGS	03145483	2018-01-11 06:30	EST			85.9	A		
USGS	03145483	2018-01-11 06:45	EST			88.5	A		
USGS	03145483	2018-01-11 07:00	EST			91.0	A		
USGS	03145483	2018-01-11 07:15	EST			93.6	A		
USGS	03145483	2018-01-11 07:30	EST			97.6	A		
USGS	03145483	2018-01-11 07:45	EST			103	A		
USGS	03145483	2018-01-11 08:00	EST			107	A		
USGS	03145483	2018-01-11 08:15	EST			110	A		
USGS	03145483	2018-01-11 08:30	EST			114	A		
USGS	03145483	2018-01-11 08:45	EST			117	A		
USGS	03145483	2018-01-11 09:00	EST			122	A		
USGS	03145483	2018-01-11 09:15	EST			126	A		
USGS	03145483	2018-01-11 09:30	EST			131	A		
USGS	03145483	2018-01-11 09:45	EST			135	A		
USGS	03145483	2018-01-11 10:00	EST			136	A		
USGS	03145483	2018-01-11 10:15	EST			138	A		
USGS	03145483	2018-01-11 10:30	EST			139	A		
USGS	03145483	2018-01-11 10:45	EST			143	A		
USGS	03145483	2018-01-11 11:00	EST			144	A		
USGS	03145483	2018-01-11 11:15	EST			147	A		
USGS	03145483	2018-01-11 11:30	EST			147	A		
USGS	03145483	2018-01-11 11:45	EST			147	A		
USGS	03145483	2018-01-11 12:00	EST			149	A		
USGS	03145483	2018-01-11 12:15	EST			150	A		
USGS	03145483	2018-01-11 12:30	EST			153	A		
USGS	03145483	2018-01-11 12:45	EST			155	A		
USGS	03145483	2018-01-11 13:00	EST			158	A		
USGS	03145483	2018-01-11 13:15	EST			158	A		
USGS	03145483	2018-01-11 13:30	EST			159	A		
USGS	03145483	2018-01-11 13:45	EST			164	A		
USGS	03145483	2018-01-11 14:00	EST			166	A		
USGS	03145483	2018-01-11 14:15	EST			166	A		
USGS	03145483	2018-01-11 14:30	EST			170	A		
USGS	03145483	2018-01-11 14:45	EST			167	A		
USGS	03145483	2018-01-11 15:00	EST			172	A		
USGS	03145483	2018-01-11 15:15	EST			177	A		
USGS	03145483	2018-01-11 15:30	EST			183	A		
USGS	03145483	2018-01-11 15:45	EST			187	A		
USGS	03145483	2018-01-11 16:00	EST			190	A		
USGS	03145483	2018-01-11 16:15	EST			193	A		
USGS	03145483	2018-01-11 16:30	EST			197	A		
USGS	03145483	2018-01-11 16:45	EST			200	A		
USGS	03145483	2018-01-11 17:00	EST			209	A		
USGS	03145483	2018-01-11 17:15	EST			218	A		
USGS	03145483	2018-01-11 17:30	EST			228	A		
USGS	03145483	2018-01-11 17:45	EST			239	A		
USGS	03145483	2018-01-11 18:00	EST			251	A		
USGS	03145483	2018-01-11 18:15	EST			257	A		
USGS	03145483	2018-01-11 18:30	EST			269	A		
USGS	03145483	2018-01-11 18:45	EST			281	A		
USGS	03145483	2018-01-11 19:00	EST			296	A		
USGS	03145483	2018-01-11 19:15	EST			311	A		
USGS	03145483	2018-01-11 19:30	EST			324	A		
USGS	03145483	2018-01-11 19:45	EST			340	A		
USGS	03145483	2018-01-11 20:00	EST			358	A		
USGS	03145483	2018-01-11 20:15	EST			367	A		
USGS	03145483	2018-01-11 20:30	EST			377	A		
USGS	03145483	2018-01-11 20:45	EST			381	A		
USGS	03145483	2018-01-11 21:00	EST			384	A		
USGS	03145483	2018-01-11 21:15	EST			395	A		
USGS	03145483	2018-01-11 21:30	EST			400	A		
USGS	03145483	2018-01-11 21:45	EST			405	A		
USGS	03145483	2018-01-11 22:00	EST			437	A		
USGS	03145483	2018-01-11 22:15	EST			465	A		
USGS	03145483	2018-01-11 22:30	EST			465	A		
USGS	03145483	2018-01-11 22:45	EST			473	A		
USGS	03145483	2018-01-11 23:00	EST			515	A		
USGS	03145483	2018-01-11 23:15	EST			570	A		
USGS	03145483	2018-01-11 23:30	EST			584	A		
USGS	03145483	2018-01-11 23:45	EST			606	A		
USGS	03145483	2018-01-12 00:00	EST			612	A		
USGS	03145483	2018-01-12 00:15	EST			625	A		
USGS	03145483	2018-01-12 00:30	EST			635	A		
USGS	03145483	2018-01-12 00:45	EST			657	A		
USGS	03145483	2018-01-12 01:00	EST			660	A		
USGS	03145483	2018-01-12 01:15	EST			678	A		
USGS	03145483	2018-01-12 01:30	EST			685	A		
USGS	03145483	2018-01-12 01:45	EST			695	A		
USGS	03145483	2018-01-12 02:00	EST			716	A		
USGS	03145483	2018-01-12 02:15	EST			714	A		
USGS	03145483	2018-01-12 02:30	EST			729	A		
USGS	03145483	2018-01-12 02:45	EST			732	A		
USGS	03145483	2018-01-12 03:00	EST			745	A		
USGS	03145483	2018-01-12 03:15	EST			755	A		
USGS	03145483	2018-01-12 03:30	EST			755	A		
USGS	03145483	2018-01-12 03:45	EST			761	A		
USGS	03145483	2018-01-12 04:00	EST			766	A		
USGS	03145483	2018-01-12 04:15	EST			771	A		
USGS	03145483	2018-01-12 04:30	EST			763	A		
USGS	03145483	2018-01-12 04:45	EST			763	A		
USGS	03145483	2018-01-12 05:00	EST			745	A		
USGS	03145483	2018-01-12 05:15	EST			742	A		
USGS	03145483	2018-01-12 05:30	EST			742	A		
USGS	03145483	2018-01-12 05:45	EST			732	A		
USGS	03145483	2018-01-12 06:00	EST			719	A		
USGS	03145483	2018-01-12 06:15	EST			706	A		
USGS	03145483	2018-01-12 06:30	EST			680	A		
USGS	03145483	2018-01-12 06:45	EST			677	A		
USGS	03145483	2018-01-12 07:00	EST			657	A		
USGS	03145483	2018-01-12 07:15	EST			645	A		
USGS	03145483	2018-01-12 07:30	EST			640	A		
USGS	03145483	2018-01-12 07:45	EST			625	A		
USGS	03145483	2018-01-12 08:00	EST			609	A		
USGS	03145483	2018-01-12 08:15	EST			598	A		
USGS	03145483	2018-01-12 08:30	EST			581	A		
USGS	03145483	2018-01-12 08:45	EST			575	A		
USGS	03145483	2018-01-12 09:00	EST			564	A		
USGS	03145483	2018-01-12 09:15	EST			561	A		
USGS	03145483	2018-01-12 09:30	EST			547	A		
USGS	03145483	2018-01-12 09:45	EST			539	A		
USGS	03145483	2018-01-12 10:00	EST			534	A		
USGS	03145483	2018-01-12 10:15	EST			531	A		
USGS	03145483	2018-01-12 10:30	EST			534	A		
USGS	03145483	2018-01-12 10:45	EST			523	A		
USGS	03145483	2018-01-12 11:00	EST			534	A		
USGS	03145483	2018-01-12 11:15	EST			553	A		
USGS	03145483	2018-01-12 11:30	EST			586	A		
USGS	03145483	2018-01-12 11:45	EST			630	A		
USGS	03145483	2018-01-12 12:00	EST			685	A		
USGS	03145483	2018-01-12 12:15	EST			732	A		
USGS	03145483	2018-01-12 12:30	EST			782	A		
USGS	03145483	2018-01-12 12:45	EST			833	A		
USGS	03145483	2018-01-12 13:00	EST			883	A		
USGS	03145483	2018-01-12 13:15	EST			919	A		
USGS	03145483	2018-01-12 13:30	EST			979	A		
USGS	03145483	2018-01-12 13:45	EST			1000	A		
USGS	03145483	2018-01-12 14:00	EST			1050	A		
USGS	03145483	2018-01-12 14:15	EST			1070	A		
USGS	03145483	2018-01-12 14:30	EST			1110	A		
USGS	03145483	2018-01-12 14:45	EST			1150	A		
USGS	03145483	2018-01-12 15:00	EST			1180	A		
USGS	03145483	2018-01-12 15:15	EST			1210	A		
USGS	03145483	2018-01-12 15:30	EST			1250	A		
USGS	03145483	2018-01-12 15:45	EST			1280	A		
USGS	03145483	2018-01-12 16:00	EST			1290	A		
USGS	03145483	2018-01-12 16:15	EST			1320	A		
USGS	03145483	2018-01-12 16:30	EST			1330	A		
USGS	03145483	2018-01-12 16:45	EST			1350	A		
USGS	03145483	2018-01-12 17:00	EST			1370	A		
USGS	03145483	2018-01-12 17:15	EST			1390	A		
USGS	03145483	2018-01-12 17:30	EST			1400	A		
USGS	03145483	2018-01-12 17:45	EST			1370	A		
USGS	03145483	2018-01-12 18:00	EST			1370	A		
USGS	03145483	2018-01-12 18:15	EST			1360	A		
USGS	03145483	2018-01-12 18:30	EST			1360	A		
USGS	03145483	2018-01-12 18:45	EST			1340	A		
USGS	03145483	2018-01-12 19:00	EST			1320	A		
USGS	03145483	2018-01-12 19:15	EST			1300	A		
USGS	03145483	2018-01-12 19:30	EST			1290	A		
USGS	03145483	2018-01-12 19:45	EST			1270	A		
USGS	03145483	2018-01-12 20:00	EST			1240	A		
USGS	03145483	2018-01-12 20:15	EST			1210	A		
USGS	03145483	2018-01-12 20:30	EST			1200	A		
USGS	03145483	2018-01-12 20:45	EST			1170	A		
USGS	03145483	2018-01-12 21:00	EST			1140	A		
USGS	03145483	2018-01-12 21:15	EST			1120	A		
USGS	03145483	2018-01-12 21:30	EST			1100	A		
USGS	03145483	2018-01-12 21:45	EST			1060	A		
USGS	03145483	2018-01-12 22:00	EST			1040	A		
USGS	03145483	2018-01-12 22:15	EST			1020	A		
USGS	03145483	2018-01-12 22:30	EST			987	A		
USGS	03145483	2018-01-12 22:45	EST			959	A		
USGS	03145483	2018-01-12 23:00	EST			930	A		
USGS	03145483	2018-01-12 23:15	EST			916	A		
USGS	03145483	2018-01-12 23:30	EST			894	A		
USGS	03145483	2018-01-12 23:45	EST			869	A		
USGS	03145483	2018-01-13 00:00	EST			839	A		
USGS	03145483	2018-01-13 00:15	EST			828	A		
USGS	03145483	2018-01-13 00:30	EST			809	A		
USGS	03145483	2018-01-13 00:45	EST			787	A		
USGS	03145483	2018-01-13 01:00	EST			766	A		
USGS	03145483	2018-01-13 01:15	EST			753	A		
USGS	03145483	2018-01-13 01:30	EST			726	A		
USGS	03145483	2018-01-13 01:45	EST			721	A		
USGS	03145483	2018-01-13 02:00	EST			706	A		
USGS	03145483	2018-01-13 02:15	EST			690	A		
USGS	03145483	2018-01-13 02:30	EST			680	A		
USGS	03145483	2018-01-13 02:45	EST			665	A		
USGS	03145483	2018-01-13 03:00	EST			644	A		
USGS	03145483	2018-01-13 03:15	EST			634	A		
USGS	03145483	2018-01-13 03:30	EST			622	A		
USGS	03145483	2018-01-13 03:45	EST			615	A		
USGS	03145483	2018-01-13 04:00	EST			592	A		
USGS	03145483	2018-01-13 04:15	EST			581	A		
USGS	03145483	2018-01-13 04:30	EST			566	A		
USGS	03145483	2018-01-13 04:45	EST			555	A		
USGS	03145483	2018-01-13 05:00	EST			539	A		
USGS	03145483	2018-01-13 05:15	EST			531	A		
USGS	03145483	2018-01-13 05:30	EST			517	A		
USGS	03145483	2018-01-13 05:45	EST			509	A		
USGS	03145483	2018-01-13 06:00	EST			496	A		
USGS	03145483	2018-01-13 06:15	EST			488	A		
USGS	03145483	2018-01-13 06:30	EST			480	A		
USGS	03145483	2018-01-13 06:45	EST			472	A		
USGS	03145483	2018-01-13 07:00	EST			460	A		
USGS	03145483	2018-01-13 07:15	EST			455	A		
USGS	03145483	2018-01-13 07:30	EST			444	A		
USGS	03145483	2018-01-13 07:45	EST			434	A		
USGS	03145483	2018-01-13 08:00	EST			429	A		
USGS	03145483	2018-01-13 08:15	EST			424	A		
USGS	03145483	2018-01-13 08:30	EST			420	A		
USGS	03145483	2018-01-13 08:45	EST			415	A		
USGS	03145483	2018-01-13 09:00	EST			402	A		
USGS	03145483	2018-01-13 09:15	EST			400	A		
USGS	03145483	2018-01-13 09:30	EST			393	A		
USGS	03145483	2018-01-13 09:45	EST			390	A		
USGS	03145483	2018-01-13 10:00	EST			383	A		
USGS	03145483	2018-01-13 10:15	EST			376	A		
USGS	03145483	2018-01-13 10:30	EST			376	A		
USGS	03145483	2018-01-13 10:45	EST			374	A		
USGS	03145483	2018-01-13 11:00	EST			365	A		
USGS	03145483	2018-01-13 11:15	EST			365	A		
USGS	03145483	2018-01-13 11:30	EST			358	A		
USGS	03145483	2018-01-13 11:45	EST			358	A		
USGS	03145483	2018-01-13 12:00	EST			355	A		
USGS	03145483	2018-01-13 12:15	EST			353	A		
USGS	03145483	2018-01-13 12:30	EST			351	A		
USGS	03145483	2018-01-13 12:45	EST			346	A		
USGS	03145483	2018-01-13 13:00	EST			346	A		
USGS	03145483	2018-01-13 13:15	EST			346	A		
USGS	03145483	2018-01-13 13:30	EST			344	A		
USGS	03145483	2018-01-13 13:45	EST			344	A		
USGS	03145483	2018-01-13 14:00	EST			339	A		
USGS	03145483	2018-01-13 14:15	EST			337	A		
USGS	03145483	2018-01-13 14:30	EST			339	A		
USGS	03145483	2018-01-13 14:45	EST			335	A		
USGS	03145483	2018-01-13 15:00	EST			337	A		
USGS	03145483	2018-01-13 15:15	EST			331	A		
USGS	03145483	2018-01-13 15:30	EST			333	A		
USGS	03145483	2018-01-13 15:45	EST			333	A		
USGS	03145483	2018-01-13 16:00	EST			324	A		
USGS	03145483	2018-01-13 16:15	EST			326	A		
USGS	03145483	2018-01-13 16:30	EST			322	A		
USGS	03145483	2018-01-13 16:45	EST			313	A		
USGS	03145483	2018-01-13 17:00	EST			313	A		
USGS	03145483	2018-01-13 17:15	EST			309	A		
USGS	03145483	2018-01-13 17:30	EST			304	A		
USGS	03145483	2018-01-13 17:45	EST			300	A		
USGS	03145483	2018-01-13 18:00	EST			296	A		
USGS	03145483	2018-01-13 18:15	EST			294	A		
USGS	03145483	2018-01-13 18:30	EST			287	A		
USGS	03145483	2018-01-13 18:45	EST			285	A		
USGS	03145483	2018-01-13 19:00	EST			281	A		
USGS	03145483	2018-01-13 19:15	EST			275	A		
USGS	03145483	2018-01-13 19:30	EST			275	A		
USGS	03145483	2018-01-13 19:45	EST			269	A		
USGS	03145483	2018-01-13 20:00	EST			267	A		
USGS	03145483	2018-01-13 20:15	EST			263	A		
USGS	03145483	2018-01-13 20:30	EST			263	A		
USGS	03145483	2018-01-13 20:45	EST			255	A		
USGS	03145483	2018-01-13 21:00	EST			251	A		
